movieId,title,genres,year,has_year,title_clean,tags,tmdbId
6322,Confidence (2003),Crime|Thriller,2003,True,Confidence,,10743.0
6323,Identity (2003),Crime|Horror|Mystery|Thriller,2003,True,Identity,john cusack,2832.0
6324,It Runs in the Family (2003),Comedy|Drama,2003,True,It Runs in the Family,,31459.0
6327,"Decade Under the Influence, A (2003)",Documentary,2003,True,"Decade Under the Influence, A","1970s, movies",38868.0
6329,Manic (2001),Drama,2001,True,Manic,,15098.0
6330,People I Know (2002),Crime|Drama,2002,True,People I Know,,11458.0
6331,Spellbound (2002),Documentary,2002,True,Spellbound,spelling bee,16636.0
6332,"Lizzie McGuire Movie, The (2003)",Children|Comedy|Romance,2003,True,"Lizzie McGuire Movie, The",,18736.0
6333,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller,2003,True,X2: X-Men United,"jean grey, magneto, rogue, superhero, wolverine",36658.0
6334,Blue Car (2002),Drama,2002,True,Blue Car,teachers,46989.0
6335,"Dancer Upstairs, The (2002)",Crime|Drama|Thriller,2002,True,"Dancer Upstairs, The",,20689.0
6336,Marooned in Iraq (Gomgashtei dar Aragh) (2002),Drama,2002,True,Marooned in Iraq (Gomgashtei dar Aragh),,13438.0
6337,Owning Mahowny (2003),Crime|Drama|Thriller,2003,True,Owning Mahowny,gambling,15394.0
6338,Daddy Day Care (2003),Children|Comedy,2003,True,Daddy Day Care,,10708.0
6339,"Man on the Train (Homme du train, L') (2002)",Comedy|Drama,2002,True,"Man on the Train (Homme du train, L')",trains,22016.0
6341,"Shape of Things, The (2003)",Drama,2003,True,"Shape of Things, The",art,22958.0
6342,"Trip, The (2002)",Comedy|Drama|Romance,2002,True,"Trip, The",,15850.0
6344,101 Reykjavik (101 Reykjavík) (2000),Comedy|Drama|Romance,2000,True,101 Reykjavik (101 Reykjavík),,10989.0
6345,"Chorus Line, A (1985)",Comedy|Drama|Musical,1985,True,"Chorus Line, A",,1816.0
6347,Beat Street (1984),Drama|Musical,1984,True,Beat Street,,17667.0
6348,Breakin' 2: Electric Boogaloo (1984),Musical,1984,True,Breakin' 2: Electric Boogaloo,,17464.0
6349,Breakin' (1984),Drama|Musical,1984,True,Breakin',,15259.0
6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,1986,True,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta),anime,10515.0
6357,High Society (1956),Comedy|Musical|Romance,1956,True,High Society,,11424.0
6358,Kiss Me Kate (1953),Comedy|Musical|Romance,1953,True,Kiss Me Kate,,34857.0
6365,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,2003,True,"Matrix Reloaded, The",,604.0
6367,Down with Love (2003),Comedy|Romance,2003,True,Down with Love,"ewan mcgregor, renee zellweger, retro",10720.0
6368,Cinemania (2002),Documentary,2002,True,Cinemania,movies,51230.0
6370,"Spanish Apartment, The (L'auberge espagnole) (2002)",Comedy|Drama|Romance,2002,True,"Spanish Apartment, The (L'auberge espagnole)",,1555.0
6371,Pokémon Heroes (2003),Animation|Children,2003,True,Pokémon Heroes,,33875.0
6373,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance,2003,True,Bruce Almighty,"religion, classic",310.0
6374,"In-Laws, The (2003)",Comedy,2003,True,"In-Laws, The",,5146.0
6375,Gigantic (A Tale of Two Johns) (2002),Documentary,2002,True,Gigantic (A Tale of Two Johns),"in netflix queue, they might be giants",30055.0
6376,Respiro (2002),Comedy|Drama,2002,True,Respiro,,12544.0
6377,Finding Nemo (2003),Adventure|Animation|Children|Comedy,2003,True,Finding Nemo,"disney, fish, heartwarming",12.0
6378,"Italian Job, The (2003)",Action|Crime,2003,True,"Italian Job, The",heist,9654.0
6379,Wrong Turn (2003),Horror|Thriller,2003,True,Wrong Turn,,9902.0
6380,Capturing the Friedmans (2003),Documentary,2003,True,Capturing the Friedmans,child abuse,2260.0
6382,Together (Han ni Zai Yiki) (2002),Drama,2002,True,Together (Han ni Zai Yiki),,18385.0
6383,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",Action|Crime|Thriller,2003,True,"2 Fast 2 Furious (Fast and the Furious 2, The)",,584.0
6385,Whale Rider (2002),Drama,2002,True,Whale Rider,girl power,1088.0
6386,Nevada Smith (1966),Western,1966,True,Nevada Smith,,5921.0
6387,Once a Thief (Zong heng si hai) (1991),Action|Comedy|Crime|Thriller,1991,True,Once a Thief (Zong heng si hai),,47423.0
6390,Silk Stockings (1957),Musical,1957,True,Silk Stockings,ninotchka remake,43239.0
6395,"Crazies, The (a.k.a. Code Name: Trixie) (1973)",Action|Drama|Horror|Sci-Fi|Thriller,1973,True,"Crazies, The (a.k.a. Code Name: Trixie)",,29425.0
6400,Murder on a Sunday Morning (Un coupable idéal) (2001),Documentary,2001,True,Murder on a Sunday Morning (Un coupable idéal),"documentary, crime",51391.0
6402,Siam Sunset (1999),Comedy,1999,True,Siam Sunset,,50285.0
6405,Treasure Island (1950),Adventure|Children,1950,True,Treasure Island,,6646.0
6407,"Walk, Don't Run (1966)",Comedy|Romance,1966,True,"Walk, Don't Run","olympics, tokyo",38720.0
6408,Animals are Beautiful People (1974),Comedy|Documentary,1974,True,Animals are Beautiful People,,147729.0
6410,Car Wash (1976),Comedy,1976,True,Car Wash,,15462.0
6412,Destry Rides Again (1939),Comedy|Western,1939,True,Destry Rides Again,,43828.0
6415,Intervista (1987),Comedy|Drama,1987,True,Intervista,,47715.0
6417,Live Wire (1992),Action,1992,True,Live Wire,,12629.0
6422,Shenandoah (1965),Drama|War|Western,1965,True,Shenandoah,civil war,21027.0
6424,Oscar (1991),Comedy|Crime|Mystery|Romance,1991,True,Oscar,,11890.0
6425,"6th Man, The (Sixth Man, The) (1997)",Comedy,1997,True,"6th Man, The (Sixth Man, The)",,36807.0
6427,"Railway Children, The (1970)",Children|Drama,1970,True,"Railway Children, The",,37662.0
6428,Two Mules for Sister Sara (1970),Comedy|War|Western,1970,True,Two Mules for Sister Sara,,11916.0
6429,Winchester '73 (1950),Western,1950,True,Winchester '73,,14551.0
6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",Documentary,1929,True,"Man with the Movie Camera, The (Chelovek s kino-apparatom)",,26317.0
6434,"Objective, Burma! (1945)",War,1945,True,"Objective, Burma!",,43490.0
6436,This Boy's Life (1993),Drama,1993,True,This Boy's Life,,8092.0
6440,Barton Fink (1991),Drama|Thriller,1991,True,Barton Fink,movie business,290.0
6442,Belle époque (1992),Comedy|Romance,1992,True,Belle époque,,2470.0
6448,"Flight of the Phoenix, The (1965)",Action|Adventure|Drama,1965,True,"Flight of the Phoenix, The",,10243.0
6449,From the Terrace (1960),Drama,1960,True,From the Terrace,,42541.0
6452,"Long, Hot Summer, The (1958)",Drama,1958,True,"Long, Hot Summer, The",in netflix queue,40085.0
6453,Man of Aran (1934),Documentary,1934,True,Man of Aran,,47684.0
6454,Music Box (1989),Drama,1989,True,Music Box,nazis,2263.0
6460,"Trial, The (Procès, Le) (1962)",Drama,1962,True,"Trial, The (Procès, Le)",,3009.0
6461,"Unforgiven, The (1960)",Drama|Western,1960,True,"Unforgiven, The",,6643.0
6464,Good Burger (1997),Children|Comedy,1997,True,Good Burger,,14817.0
6465,Jubilee (1977),Drama,1977,True,Jubilee,,41426.0
6466,Mississippi Masala (1991),Drama|Romance,1991,True,Mississippi Masala,in netflix queue,41791.0
6476,Shattered (1991),Mystery|Thriller,1991,True,Shattered,,2071.0
6477,"Song of Bernadette, The (1943)",Drama,1943,True,"Song of Bernadette, The",,43516.0
6480,Thoroughly Modern Millie (1967),Comedy|Musical,1967,True,Thoroughly Modern Millie,,32489.0
6482,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy,2003,True,Dumb and Dumberer: When Harry Met Lloyd,,10152.0
6483,From Justin to Kelly (2003),Musical|Romance,2003,True,From Justin to Kelly,,31246.0
6484,Hollywood Homicide (2003),Action|Crime|Drama,2003,True,Hollywood Homicide,,11375.0
6493,Alex and Emma (2003),Comedy|Drama|Romance,2003,True,Alex and Emma,,17813.0
6502,28 Days Later (2002),Action|Horror|Sci-Fi,2002,True,28 Days Later,zombies,170.0
6503,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller,2003,True,Charlie's Angels: Full Throttle,,9471.0
6506,Fulltime Killer (Chuen jik sat sau) (2001),Action|Thriller,2001,True,Fulltime Killer (Chuen jik sat sau),,9581.0
6509,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),Drama|Romance,1974,True,Ali: Fear Eats the Soul (Angst essen Seele auf),,216.0
6510,"Bodies, Rest & Motion (1993)",Drama|Romance,1993,True,"Bodies, Rest & Motion",,47676.0
6514,Ring of Terror (1962),Horror,1962,True,Ring of Terror,,113739.0
6515,You Only Live Once (1937),Crime|Film-Noir,1937,True,You Only Live Once,fugitive,52758.0
6516,Anastasia (1956),Drama,1956,True,Anastasia,in netflix queue,38171.0
6517,"Babe, The (1992)",Drama,1992,True,"Babe, The",,61225.0
6523,Mr. Baseball (1992),Comedy|Romance,1992,True,Mr. Baseball,,18722.0
6527,Scaramouche (1952),Adventure|Romance,1952,True,Scaramouche,,33454.0
6528,Start the Revolution Without Me (1970),Comedy,1970,True,Start the Revolution Without Me,,19753.0
6530,"Tenant, The (Locataire, Le) (1976)",Drama|Horror|Mystery|Thriller,1976,True,"Tenant, The (Locataire, Le)",,11482.0
6533,"What's Up, Doc? (1972)",Comedy,1972,True,"What's Up, Doc?",,6949.0
6534,Hulk (2003),Action|Adventure|Sci-Fi,2003,True,Hulk,"dogs, eric bana, mad scientist, marvel",1927.0
6535,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy,2003,True,"Legally Blonde 2: Red, White & Blonde",politics,10327.0
6536,Sinbad: Legend of the Seven Seas (2003),Adventure|Animation|Children|Fantasy,2003,True,Sinbad: Legend of the Seven Seas,swashbuckler,14411.0
6537,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi,2003,True,Terminator 3: Rise of the Machines,,296.0
6538,Swimming Pool (2003),Drama|Mystery|Thriller,2003,True,Swimming Pool,,302.0
6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy,2003,True,Pirates of the Caribbean: The Curse of the Black Pearl,swashbuckler,22.0
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi,2003,True,"League of Extraordinary Gentlemen, The (a.k.a. LXG)","captain nemo, comic book, gothic, peta wilson, sean connery, superhero",8698.0
6542,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War,2002,True,"Cuckoo, The (Kukushka)",,554.0
6545,I Capture the Castle (2003),Drama|Romance,2003,True,I Capture the Castle,dodie smith,17920.0
6547,Northfork (2003),Drama|Fantasy,2003,True,Northfork,flood,32235.0
6548,Bad Boys II (2003),Action|Comedy|Crime|Thriller,2003,True,Bad Boys II,,8961.0
6549,How to Deal (2003),Comedy|Drama|Romance,2003,True,How to Deal,,17403.0
6550,Johnny English (2003),Action|Comedy|Thriller,2003,True,Johnny English,,9486.0
6551,"Anarchist Cookbook, The (2002)",Comedy|Romance,2002,True,"Anarchist Cookbook, The",,20439.0
6552,Dirty Pretty Things (2002),Crime|Drama|Thriller,2002,True,Dirty Pretty Things,immigration,3472.0
6553,"Embalmer, The (Imbalsamatore, L') (2002)",Drama,2002,True,"Embalmer, The (Imbalsamatore, L')",,35265.0
6554,Garage Days (2002),Comedy|Musical,2002,True,Garage Days,,25921.0
6557,Born to Be Wild (1995),Adventure|Children|Comedy|Drama,1995,True,Born to Be Wild,,68927.0
6558,Curly Sue (1991),Comedy|Drama,1991,True,Curly Sue,,11894.0
6559,Little Giants (1994),Children|Comedy,1994,True,Little Giants,,20726.0
6560,Loose Cannons (1990),Action|Comedy,1990,True,Loose Cannons,,24558.0
6561,"Mouse That Roared, The (1959)",Comedy|War,1959,True,"Mouse That Roared, The",,12649.0
6563,Masked & Anonymous (2003),Comedy|Drama,2003,True,Masked & Anonymous,,24356.0
6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller,2003,True,Lara Croft Tomb Raider: The Cradle of Life,"adventure, angelina jolie, heroine in tight suit",1996.0
6565,Seabiscuit (2003),Drama,2003,True,Seabiscuit,horses,4464.0
6566,Spy Kids 3-D: Game Over (2003),Action|Adventure|Children,2003,True,Spy Kids 3-D: Game Over,,12279.0
6567,Buffalo Soldiers (2001),Comedy|Crime|Drama|War,2001,True,Buffalo Soldiers,,9104.0
6568,Camp (2003),Comedy|Musical,2003,True,Camp,,33339.0
6571,"Mondays in the Sun (Lunes al sol, Los) (2002)",Drama,2002,True,"Mondays in the Sun (Lunes al sol, Los)",,54580.0
6572,Scorched (2003),Comedy|Crime,2003,True,Scorched,,4613.0
6573,Avanti! (1972),Comedy|Drama,1972,True,Avanti!,,12530.0
6574,Eve of Destruction (1991),Action|Sci-Fi|Thriller,1991,True,Eve of Destruction,,45096.0
6577,Kickboxer 2: The Road Back (1991),Action|Drama,1991,True,Kickboxer 2: The Road Back,,24993.0
6578,"Kiss Me, Stupid (1964)",Comedy,1964,True,"Kiss Me, Stupid",,53021.0
6579,"One, Two, Three (1961)",Comedy,1961,True,"One, Two, Three",japan,430.0
6581,"Private Life of Sherlock Holmes, The (1970)",Comedy|Drama|Mystery,1970,True,"Private Life of Sherlock Holmes, The",,5185.0
6582,Remo Williams: The Adventure Begins (1985),Action|Comedy|Crime|Thriller,1985,True,Remo Williams: The Adventure Begins,,10553.0
6583,"Blood of Heroes, The (Salute of the Jugger, The) (1989)",Action|Sci-Fi,1989,True,"Blood of Heroes, The (Salute of the Jugger, The)",,21512.0
6584,"What's Up, Tiger Lily? (1966)",Adventure|Comedy|Crime|Thriller,1966,True,"What's Up, Tiger Lily?",,21449.0
6586,American Wedding (American Pie 3) (2003),Comedy,2003,True,American Wedding (American Pie 3),,8273.0
6587,Gigli (2003),Comedy|Crime|Romance,2003,True,Gigli,,8046.0
6588,And Now... Ladies and Gentlemen... (2002),Romance|Thriller,2002,True,And Now... Ladies and Gentlemen...,,50350.0
6591,"Magdalene Sisters, The (2002)",Drama,2002,True,"Magdalene Sisters, The",religion,8094.0
6592,"Secret Lives of Dentists, The (2002)",Drama,2002,True,"Secret Lives of Dentists, The",marriage,26195.0
6593,Freaky Friday (2003),Children|Comedy|Fantasy,2003,True,Freaky Friday,,10330.0
6595,S.W.A.T. (2003),Action|Thriller,2003,True,S.W.A.T.,,9257.0
6596,"Divorce, Le (2003)",Comedy|Drama|Romance,2003,True,"Divorce, Le",,9499.0
6597,"Princess Blade, The (Shura Yukihime) (2001)",Action|Sci-Fi,2001,True,"Princess Blade, The (Shura Yukihime)",,17180.0
6598,Step Into Liquid (2002),Documentary,2002,True,Step Into Liquid,,15292.0
6603,"Double Life, A (1947)",Crime|Drama|Film-Noir,1947,True,"Double Life, A",othello,41206.0
6604,Hawks and Sparrows (Uccellacci e Uccellini) (1966),Comedy,1966,True,Hawks and Sparrows (Uccellacci e Uccellini),,33954.0
6609,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",Drama,1964,True,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il)",bible,24192.0
6611,Umberto D. (1952),Drama,1952,True,Umberto D.,,833.0
6612,Brother's Keeper (1992),Documentary,1992,True,Brother's Keeper,,26755.0
6614,I Love You to Death (1990),Comedy|Crime,1990,True,I Love You to Death,,3101.0
6615,Freddy vs. Jason (2003),Action|Horror|Thriller,2003,True,Freddy vs. Jason,,6466.0
6616,Grind (2003),Action|Comedy,2003,True,Grind,,20210.0
6617,Open Range (2003),Western,2003,True,Open Range,,2055.0
6618,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy,2001,True,Shaolin Soccer (Siu lam juk kau),,11770.0
6619,Uptown Girls (2003),Comedy,2003,True,Uptown Girls,,14926.0
6620,American Splendor (2003),Comedy|Drama,2003,True,American Splendor,cancer,2771.0
6624,Agent Cody Banks (2003),Action|Adventure|Children|Fantasy,2003,True,Agent Cody Banks,,10923.0
6625,Camp Nowhere (1994),Adventure|Children|Comedy,1994,True,Camp Nowhere,,17745.0
6628,Hot Dog... The Movie (1984),Comedy,1984,True,Hot Dog... The Movie,,21989.0
6629,House of Wax (1953),Crime|Horror|Mystery|Thriller,1953,True,House of Wax,,18573.0
6631,Man's Best Friend (1993),Horror|Sci-Fi|Thriller,1993,True,Man's Best Friend,,41759.0
6636,"Sure Thing, The (1985)",Comedy|Romance,1985,True,"Sure Thing, The",road trip,8992.0
6638,Valley Girl (1983),Comedy|Romance,1983,True,Valley Girl,,19053.0
6639,Wait Until Dark (1967),Drama|Thriller,1967,True,Wait Until Dark,blindness,11206.0
6643,Tokyo Story (Tôkyô monogatari) (1953),Drama,1953,True,Tokyo Story (Tôkyô monogatari),,18148.0
6644,"Green Ray, The (Rayon vert, Le) (1986)",Drama|Romance,1986,True,"Green Ray, The (Rayon vert, Le)",,54898.0
6645,THX 1138 (1971),Action|Adventure|Drama|Sci-Fi,1971,True,THX 1138,,636.0
6650,Kind Hearts and Coronets (1949),Comedy|Drama,1949,True,Kind Hearts and Coronets,"family, multiple roles, murder",11898.0
6654,Atragon (Kaitei Gunkan) (1963),Adventure|Sci-Fi,1963,True,Atragon (Kaitei Gunkan),,35072.0
6656,Attack of the Puppet People (1958),Horror|Sci-Fi,1958,True,Attack of the Puppet People,,44585.0
6658,10 (1979),Comedy|Romance,1979,True,10,,9051.0
6659,Tremors (1990),Comedy|Horror|Sci-Fi,1990,True,Tremors,,9362.0
6660,"Red Shoes, The (1948)",Drama|Fantasy|Musical|Romance,1948,True,"Red Shoes, The",ballet,19542.0
6662,"Pink Panther, The (1963)",Comedy|Crime,1963,True,"Pink Panther, The",clousseau,936.0
6663,"Pink Panther Strikes Again, The (1976)",Comedy|Crime,1976,True,"Pink Panther Strikes Again, The",,12268.0
6664,Commando (1985),Action|Adventure,1985,True,Commando,,10999.0
6665,Dracula (1979),Horror|Romance,1979,True,Dracula,,33521.0
6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Comedy|Drama|Fantasy,1972,True,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le)",,4593.0
6667,Waco: The Rules of Engagement (1997),Documentary,1997,True,Waco: The Rules of Engagement,fbi,34044.0
6668,"Road Home, The (Wo de fu qin mu qin) (1999)",Drama|Romance,1999,True,"Road Home, The (Wo de fu qin mu qin)",in netflix queue,12276.0
6669,Ikiru (1952),Drama,1952,True,Ikiru,"terminal illness, meditative, philosophical, poignant, purposefulness",3782.0
6670,Comic Book Villains (2002),Comedy,2002,True,Comic Book Villains,,36629.0
6671,"Angel at My Table, An (1990)",Drama,1990,True,"Angel at My Table, An",,2891.0
6678,"Handmaid's Tale, The (1990)",Drama|Sci-Fi,1990,True,"Handmaid's Tale, The",,20815.0
6679,Revolution OS (2001),Documentary,2001,True,Revolution OS,,19433.0
6684,Death in Venice (Morte a Venezia) (1971),Drama|Romance,1971,True,Death in Venice (Morte a Venezia),,6619.0
6686,"Medallion, The (2003)",Action|Comedy|Crime|Fantasy,2003,True,"Medallion, The",,10610.0
6687,My Boss's Daughter (2003),Comedy|Romance,2003,True,My Boss's Daughter,,2830.0
6688,Autumn Spring (Babí léto) (2001),Comedy|Drama,2001,True,Autumn Spring (Babí léto),,15920.0
6689,"Battle of Shaker Heights, The (2003)",Comedy|Drama|Romance,2003,True,"Battle of Shaker Heights, The",,21413.0
6691,Dust (2001),Drama|Western,2001,True,Dust,,16405.0
6692,Stoked: The Rise and Fall of Gator (2002),Documentary,2002,True,Stoked: The Rise and Fall of Gator,,33255.0
6695,Jeepers Creepers 2 (2003),Horror|Thriller,2003,True,Jeepers Creepers 2,,11351.0
6696,Bollywood/Hollywood (2002),Comedy|Drama|Musical|Romance,2002,True,Bollywood/Hollywood,,333.0
6699,Once Upon a Time in the Midlands (2002),Drama,2002,True,Once Upon a Time in the Midlands,,22200.0
6702,Dickie Roberts: Former Child Star (2003),Comedy,2003,True,Dickie Roberts: Former Child Star,,13778.0
6705,Party Monster (2003),Comedy|Crime|Drama|Thriller,2003,True,Party Monster,,1415.0
6706,Taking Sides (2001),Drama,2001,True,Taking Sides,,31094.0
6707,Cabin Fever (2002),Horror|Thriller,2002,True,Cabin Fever,,11547.0
6708,Matchstick Men (2003),Comedy|Crime|Drama,2003,True,Matchstick Men,"con men, fatherhood",7270.0
6709,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller,2003,True,Once Upon a Time in Mexico,,1428.0
6710,Dummy (2002),Comedy|Drama|Romance,2002,True,Dummy,vertriloquism,17906.0
6711,Lost in Translation (2003),Comedy|Drama|Romance,2003,True,Lost in Translation,"atmospheric, japan",153.0
6713,Millennium Actress (Sennen joyû) (2001),Animation|Drama|Romance,2001,True,Millennium Actress (Sennen joyû),in netflix queue,33320.0
6715,Children of the Night (1991),Horror,1991,True,Children of the Night,,61054.0
6718,Gotcha! (1985),Comedy,1985,True,Gotcha!,,27590.0
6720,Kuffs (1992),Action|Comedy|Crime,1992,True,Kuffs,,14603.0
6721,Once Upon a Time in China (Wong Fei Hung) (1991),Action|Adventure|Drama,1991,True,Once Upon a Time in China (Wong Fei Hung),,10617.0
6722,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),Action|Romance,1992,True,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung),,10618.0
6723,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),Action,1993,True,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba),,10619.0
6724,Paper Moon (1973),Comedy|Crime|Drama,1973,True,Paper Moon,in netflix queue,11293.0
6731,Day of the Dead (1985),Horror|Sci-Fi|Thriller,1985,True,Day of the Dead,,8408.0
6732,"Hello, Dolly! (1969)",Comedy|Musical|Romance,1969,True,"Hello, Dolly!",matchmaker,14030.0
6734,Memoirs of an Invisible Man (1992),Comedy|Romance|Sci-Fi|Thriller,1992,True,Memoirs of an Invisible Man,,2687.0
6744,Once Bitten (1985),Comedy|Horror,1985,True,Once Bitten,vampire,19064.0
6746,Squirm (1976),Horror|Romance,1976,True,Squirm,,25241.0
6748,"Brood, The (1979)",Horror,1979,True,"Brood, The",,28942.0
6750,Anything Else (2003),Comedy|Drama|Romance,2003,True,Anything Else,,10739.0
6751,Cold Creek Manor (2003),Drama|Thriller,2003,True,Cold Creek Manor,,12767.0
6752,"Fighting Temptations, The (2003)",Drama,2003,True,"Fighting Temptations, The",,22309.0
6753,Secondhand Lions (2003),Children|Comedy|Drama,2003,True,Secondhand Lions,animal movie,13156.0
6754,Underworld (2003),Action|Fantasy|Horror,2003,True,Underworld,,277.0
6755,Bubba Ho-tep (2002),Comedy|Horror,2002,True,Bubba Ho-tep,,9707.0
6760,In This World (2002),Adventure|Drama,2002,True,In This World,,36791.0
6763,Duplex (2003),Comedy|Crime,2003,True,Duplex,,7288.0
6764,"Rundown, The (2003)",Action|Adventure|Comedy,2003,True,"Rundown, The",,10159.0
6765,Under the Tuscan Sun (2003),Comedy|Drama|Romance,2003,True,Under the Tuscan Sun,,10934.0
6768,Luther (2003),Drama,2003,True,Luther,religion,5653.0
6769,Mambo Italiano (2003),Comedy,2003,True,Mambo Italiano,,321.0
6770,My Life Without Me (2003),Drama|Romance,2003,True,My Life Without Me,"adultery, terminal illness",20.0
6772,To Be and to Have (Être et avoir) (2002),Documentary,2002,True,To Be and to Have (Être et avoir),,5168.0
6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy,2003,True,"Triplets of Belleville, The (Les triplettes de Belleville)",biking,9662.0
6774,Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller,1983,True,Videodrome,,837.0
6775,Life and Debt (2001),Documentary,2001,True,Life and Debt,,20303.0
6776,Lagaan: Once Upon a Time in India (2001),Comedy|Drama|Musical|Romance,2001,True,Lagaan: Once Upon a Time in India,india,19666.0
6777,Judgment at Nuremberg (1961),Drama,1961,True,Judgment at Nuremberg,,821.0
6780,"Brief History of Time, A (1991)",Documentary,1991,True,"Brief History of Time, A",,1358.0
6782,Leningrad Cowboys Go America (1989),Comedy|Musical,1989,True,Leningrad Cowboys Go America,,11475.0
6783,"Rules of the Game, The (La règle du jeu) (1939)",Comedy|Drama,1939,True,"Rules of the Game, The (La règle du jeu)",,776.0
6785,Seven Brides for Seven Brothers (1954),Comedy|Musical|Romance|Western,1954,True,Seven Brides for Seven Brothers,lonesome polecat,16563.0
6786,Kiss of the Spider Woman (1985),Drama,1985,True,Kiss of the Spider Woman,in netflix queue,11703.0
6787,All the President's Men (1976),Drama|Thriller,1976,True,All the President's Men,"journalism, watergate, deep throat",891.0
6788,Angie (1994),Comedy|Drama|Romance,1994,True,Angie,pregnancy,83714.0
6789,"Apartment, The (Appartement, L') (1996)",Drama|Mystery|Romance,1996,True,"Apartment, The (Appartement, L')",,12531.0
6790,Avalon (2001),Drama|Fantasy|Sci-Fi,2001,True,Avalon,,10881.0
6791,Babette's Feast (Babettes gæstebud) (1987),Drama,1987,True,Babette's Feast (Babettes gæstebud),food,11832.0
6793,Beethoven (1992),Children|Comedy|Drama,1992,True,Beethoven,,11806.0
6794,Beethoven's 2nd (1993),Children|Comedy,1993,True,Beethoven's 2nd,,10438.0
6796,Boyz N the Hood (1991),Crime|Drama,1991,True,Boyz N the Hood,,650.0
6797,Bugsy (1991),Crime|Drama,1991,True,Bugsy,,10337.0
6798,Bugsy Malone (1976),Children|Comedy|Crime|Musical,1976,True,Bugsy Malone,,8446.0
6800,Cobra (1986),Action|Crime,1986,True,Cobra,,9874.0
6803,Phenomena (a.k.a. Creepers) (1985),Horror|Mystery|Thriller,1985,True,Phenomena (a.k.a. Creepers),,29161.0
6804,Crimewave (1985),Comedy|Crime,1985,True,Crimewave,,21627.0
6807,Monty Python's The Meaning of Life (1983),Comedy,1983,True,Monty Python's The Meaning of Life,british comedy,4543.0
6808,Where Eagles Dare (1968),Action|Adventure|War,1968,True,Where Eagles Dare,,11046.0
6809,Tightrope (1984),Thriller,1984,True,Tightrope,,11707.0
6810,Sleeping with the Enemy (1991),Drama|Thriller,1991,True,Sleeping with the Enemy,domestic violence,7442.0
6811,PCU (1994),Comedy,1994,True,PCU,,14425.0
6812,"Rookie, The (1990)",Action|Comedy|Thriller,1990,True,"Rookie, The",,6723.0
6814,City Heat (1984),Action|Comedy,1984,True,City Heat,,16969.0
6816,Three O'Clock High (1987),Comedy,1987,True,Three O'Clock High,,13339.0
6817,"White Hunter, Black Heart (1990)",Adventure|Drama,1990,True,"White Hunter, Black Heart",,28761.0
6818,Come and See (Idi i smotri) (1985),Drama|War,1985,True,Come and See (Idi i smotri),"atmospheric, bleak, disturbing, gritty, harsh",25237.0
6820,Ginger Snaps (2000),Drama|Horror|Thriller,2000,True,Ginger Snaps,werewolf,9871.0
6821,More American Graffiti (1979),Comedy,1979,True,More American Graffiti,,33258.0
6827,It's Pat (1994),Comedy,1994,True,It's Pat,,33783.0
6832,Regarding Henry (1991),Drama,1991,True,Regarding Henry,amnesia,11364.0
6835,Alien Contamination (1980),Action|Horror|Sci-Fi,1980,True,Alien Contamination,,39916.0
6836,"Amazing Transparent Man, The (1960)",Sci-Fi,1960,True,"Amazing Transparent Man, The",,31634.0
6837,Love Affair (1939),Comedy|Drama|Romance,1939,True,Love Affair,,43739.0
6849,Scrooge (1970),Drama|Fantasy|Musical,1970,True,Scrooge,christmas,13765.0
