movieId,title,genres,year,has_year,title_clean
7375,"Prince & Me, The (2004)",Comedy|Romance,2004,True,"Prince & Me, The"
7376,Walking Tall (2004),Action,2004,True,Walking Tall
7377,"United States of Leland, The (2003)",Crime|Drama,2003,True,"United States of Leland, The"
7379,The Alamo (2004),Drama|War|Western,2004,True,The Alamo
7380,Ella Enchanted (2004),Comedy|Fantasy|Romance,2004,True,Ella Enchanted
7381,"Whole Ten Yards, The (2004)",Action|Comedy|Crime,2004,True,"Whole Ten Yards, The"
7382,I'm Not Scared (Io non ho paura) (2003),Drama|Mystery|Thriller,2003,True,I'm Not Scared (Io non ho paura)
7386,"Ten Commandments, The (1956)",Adventure|Drama,1956,True,"Ten Commandments, The"
7387,Dawn of the Dead (1978),Action|Drama|Horror,1978,True,Dawn of the Dead
7390,Prey for Rock & Roll (2003),Drama|Musical,2003,True,Prey for Rock & Roll
7394,Those Magnificent Men in Their Flying Machines (1965),Action|Adventure|Comedy,1965,True,Those Magnificent Men in Their Flying Machines
7395,Cheaper by the Dozen (1950),Comedy|Drama,1950,True,Cheaper by the Dozen
7396,Scenes From a Marriage (Scener ur ett äktenskap) (1973),Drama,1973,True,Scenes From a Marriage (Scener ur ett äktenskap)
7411,Munchies (1987),Comedy|Horror,1987,True,Munchies
7414,Going in Style (1979),Comedy|Drama,1979,True,Going in Style
7419,After Hours (1985),Comedy|Thriller,1985,True,After Hours
7438,Kill Bill: Vol. 2 (2004),Action|Drama|Thriller,2004,True,Kill Bill: Vol. 2
7439,"Punisher, The (2004)",Action|Crime|Thriller,2004,True,"Punisher, The"
7440,Paper Clips (2004),Documentary,2004,True,Paper Clips
7443,This So-Called Disaster (2003),Documentary,2003,True,This So-Called Disaster
7444,13 Going on 30 (2004),Comedy|Fantasy|Romance,2004,True,13 Going on 30
7445,Man on Fire (2004),Action|Crime|Drama|Mystery|Thriller,2004,True,Man on Fire
7448,Envy (2004),Comedy,2004,True,Envy
7449,Godsend (2004),Drama|Horror|Thriller,2004,True,Godsend
7450,Laws of Attraction (2004),Comedy|Romance,2004,True,Laws of Attraction
7451,Mean Girls (2004),Comedy,2004,True,Mean Girls
7454,Van Helsing (2004),Action|Adventure|Fantasy|Horror,2004,True,Van Helsing
7455,"Mudge Boy, The (2003)",Drama,2003,True,"Mudge Boy, The"
7457,Breakin' All the Rules (2004),Comedy|Romance,2004,True,Breakin' All the Rules
7458,Troy (2004),Action|Adventure|Drama|War,2004,True,Troy
7459,Carandiru (2003),Crime|Drama,2003,True,Carandiru
7460,Coffee and Cigarettes (2003),Comedy|Drama,2003,True,Coffee and Cigarettes
7477,Eye See You (D-Tox) (2002),Horror|Thriller,2002,True,Eye See You (D-Tox)
7479,Watch on the Rhine (1943),Drama,1943,True,Watch on the Rhine
7481,Enemy Mine (1985),Adventure|Drama|Sci-Fi,1985,True,Enemy Mine
7482,Enter the Dragon (1973),Action|Crime,1973,True,Enter the Dragon
7486,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit) (1997),Drama|Romance,1997,True,Happy Together (a.k.a. Buenos Aires Affair) (Chun gwong cha sit)
7487,Henry & June (1990),Drama,1990,True,Henry & June
7492,Martin (1977),Drama|Horror,1977,True,Martin
7493,"Three Faces of Eve, The (1957)",Drama,1957,True,"Three Faces of Eve, The"
7541,100 Girls (2000),Comedy|Romance,2000,True,100 Girls
7560,Fail-Safe (1964),Drama|Thriller|War,1964,True,Fail-Safe
7561,Paperhouse (1988),Fantasy|Horror|Thriller,1988,True,Paperhouse
7562,Dobermann (1997),Action|Crime,1997,True,Dobermann
7564,Kwaidan (Kaidan) (1964),Horror,1964,True,Kwaidan (Kaidan)
7566,28 Up (1985),Documentary,1985,True,28 Up
7569,You Only Live Twice (1967),Action|Adventure|Sci-Fi|Thriller,1967,True,You Only Live Twice
7570,Octopussy (1983),Action|Adventure|Thriller,1983,True,Octopussy
7572,Wit (2001),Drama,2001,True,Wit
7573,Never Say Never Again (1983),Action|Adventure|Thriller,1983,True,Never Say Never Again
7579,Pride and Prejudice (1940),Comedy|Drama|Romance,1940,True,Pride and Prejudice
7581,"Fountainhead, The (1949)",Drama,1949,True,"Fountainhead, The"
7584,Woman of the Year (1942),Comedy|Romance,1942,True,Woman of the Year
7587,"Samouraï, Le (Godson, The) (1967)",Crime|Drama|Thriller,1967,True,"Samouraï, Le (Godson, The)"
7614,Oklahoma! (1955),Musical|Romance|Western,1955,True,Oklahoma!
7615,Desert Hearts (1985),Drama,1985,True,Desert Hearts
7616,Body Double (1984),Mystery|Thriller,1984,True,Body Double
7618,Chaplin (1992),Drama,1992,True,Chaplin
7619,"Miracle Worker, The (1962)",Drama,1962,True,"Miracle Worker, The"
7620,Monster in a Box (1992),Comedy|Drama,1992,True,Monster in a Box
7624,School Ties (1992),Drama,1992,True,School Ties
7636,Raising Cain (1992),Horror|Thriller,1992,True,Raising Cain
7646,Rose Red (2002),Horror|Mystery|Thriller,2002,True,Rose Red
7647,Noises Off... (1992),Comedy,1992,True,Noises Off...
7649,Babylon 5: In the Beginning (1998),Adventure|Sci-Fi,1998,True,Babylon 5: In the Beginning
7650,"Witchfinder General (Conquerer Worm, The) (1968)",Horror,1968,True,"Witchfinder General (Conquerer Worm, The)"
7657,Versus (2000),Action|Comedy|Fantasy|Horror,2000,True,Versus
7669,Pride and Prejudice (1995),Drama|Romance,1995,True,Pride and Prejudice
7698,"China Syndrome, The (1979)",Drama|Thriller,1979,True,"China Syndrome, The"
7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)",Action|Adventure|Drama|Thriller,1953,True,"Wages of Fear, The (Salaire de la peur, Le)"
7701,Look Who's Talking Too (1990),Comedy|Romance,1990,True,Look Who's Talking Too
7702,"Bells of St. Mary's, The (1945)",Drama,1945,True,"Bells of St. Mary's, The"
7704,"Delta Force, The (1986)",Action,1986,True,"Delta Force, The"
7705,Pat and Mike (1952),Comedy|Romance,1952,True,Pat and Mike
7706,Animal Crackers (1930),Comedy|Musical,1930,True,Animal Crackers
7707,"He Said, She Said (1991)",Comedy|Drama|Romance,1991,True,"He Said, She Said"
7708,Bedazzled (1967),Comedy|Fantasy,1967,True,Bedazzled
7713,Cat People (1942),Drama|Horror|Romance|Thriller,1942,True,Cat People
7714,Camelot (1967),Drama|Musical|Romance,1967,True,Camelot
7716,"Lonely Guy, The (1984)",Comedy,1984,True,"Lonely Guy, The"
7720,"Four Musketeers, The (1974)",Action|Adventure|Comedy|Romance,1974,True,"Four Musketeers, The"
7727,Protocol (1984),Comedy,1984,True,Protocol
7728,"Postman Always Rings Twice, The (1946)",Crime|Drama|Film-Noir|Thriller,1946,True,"Postman Always Rings Twice, The"
7730,Matinee (1993),Comedy|Drama,1993,True,Matinee
7742,Baxter (1989),Drama|Horror,1989,True,Baxter
7743,Explorers (1985),Adventure|Children|Sci-Fi,1985,True,Explorers
7745,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte) (1993)",Drama,1993,True,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte)"
7748,Pierrot le fou (1965),Crime|Drama,1965,True,Pierrot le fou
7749,Weekend (a.k.a. Le Week-end) (Week End) (1967),Drama,1967,True,Weekend (a.k.a. Le Week-end) (Week End)
7753,Tuesdays with Morrie (1999),Drama,1999,True,Tuesdays with Morrie
7756,Alexander Nevsky (Aleksandr Nevskiy) (1938),Action|Drama|War,1938,True,Alexander Nevsky (Aleksandr Nevskiy)
7757,Jason and the Argonauts (1963),Action|Adventure|Fantasy,1963,True,Jason and the Argonauts
7762,"Tinker, Tailor, Soldier, Spy (1979)",Drama|Thriller,1979,True,"Tinker, Tailor, Soldier, Spy"
7766,Throne of Blood (Kumonosu jô) (1957),Action|Drama|Thriller|War,1957,True,Throne of Blood (Kumonosu jô)
7767,"Best of Youth, The (La meglio gioventù) (2003)",Drama,2003,True,"Best of Youth, The (La meglio gioventù)"
7772,Undercurrent (1946),Film-Noir|Thriller,1946,True,Undercurrent
7773,"Bang, Bang, You're Dead (2002)",Drama,2002,True,"Bang, Bang, You're Dead"
7781,Twister (1990),Comedy,1990,True,Twister
7782,Sniper (1993),Action|Drama,1993,True,Sniper
7786,Genghis Blues (1999),Documentary,1999,True,Genghis Blues
7789,"11'09""01 - September 11 (2002)",Drama,2002,True,"11'09""01 - September 11"
7792,"Parallax View, The (1974)",Thriller,1974,True,"Parallax View, The"
7802,"Warriors, The (1979)",Action|Adventure|Crime|Thriller,1979,True,"Warriors, The"
7810,Babylon 5: A Call to Arms (1999),Adventure|Sci-Fi,1999,True,Babylon 5: A Call to Arms
7811,Babylon 5: The River of Souls (1998),Drama|Sci-Fi,1998,True,Babylon 5: The River of Souls
7812,Babylon 5: Thirdspace (1998),Drama|Sci-Fi,1998,True,Babylon 5: Thirdspace
7815,True Stories (1986),Comedy|Musical,1986,True,True Stories
7820,"Virgin Spring, The (Jungfrukällan) (1960)",Crime|Drama,1960,True,"Virgin Spring, The (Jungfrukällan)"
7822,Mogambo (1953),Adventure|Drama|Romance,1953,True,Mogambo
7826,"Secret Life of Walter Mitty, The (1947)",Comedy|Romance|Thriller,1947,True,"Secret Life of Walter Mitty, The"
7831,Another Thin Man (1939),Comedy|Crime|Drama|Mystery|Romance,1939,True,Another Thin Man
7832,"Thin Man Goes Home, The (1945)",Comedy|Crime|Mystery,1945,True,"Thin Man Goes Home, The"
7833,Shadow of the Thin Man (1941),Comedy|Crime|Mystery,1941,True,Shadow of the Thin Man
7834,After the Thin Man (1936),Comedy|Crime|Mystery|Romance,1936,True,After the Thin Man
7835,Song of the Thin Man (1947),Comedy|Crime|Drama|Musical|Mystery|Romance,1947,True,Song of the Thin Man
7839,Love Crazy (1941),Comedy,1941,True,Love Crazy
7840,Gunga Din (1939),Adventure|Comedy|War,1939,True,Gunga Din
7841,Children of Dune (2003),Fantasy|Sci-Fi,2003,True,Children of Dune
7842,Dune (2000),Drama|Fantasy|Sci-Fi,2000,True,Dune
7843,Lammbock (2001),Comedy,2001,True,Lammbock
7844,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)",Action|Comedy,1993,True,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk)"
7845,Tremors II: Aftershocks (1996),Comedy|Horror|Sci-Fi,1996,True,Tremors II: Aftershocks
7846,Tremors 3: Back to Perfection (2001),Comedy|Horror|Sci-Fi,2001,True,Tremors 3: Back to Perfection
7879,Notorious C.H.O. (2002),Comedy,2002,True,Notorious C.H.O.
7882,The Plague of the Zombies (1966),Horror,1966,True,The Plague of the Zombies
7883,I Walked with a Zombie (1943),Drama|Horror,1943,True,I Walked with a Zombie
7884,Highway 61 (1991),Comedy,1991,True,Highway 61
7888,How to Succeed in Business Without Really Trying (1967),Comedy|Musical,1967,True,How to Succeed in Business Without Really Trying
7889,Pat Garrett and Billy the Kid (1973),Western,1973,True,Pat Garrett and Billy the Kid
7891,"Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)",Drama|Horror|Sci-Fi,1964,True,"Last Man on Earth, The (Ultimo uomo della Terra, L')"
7894,"Duck, You Sucker (1971)",Action|Western,1971,True,"Duck, You Sucker"
7895,Bring Me the Head of Alfredo Garcia (1974),Crime|Drama|Thriller,1974,True,Bring Me the Head of Alfredo Garcia
7896,Ride the High Country (1962),Adventure|Drama|Western,1962,True,Ride the High Country
7899,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),Action,1975,True,Master of the Flying Guillotine (Du bi quan wang da po xue di zi)
7900,Frankenstein Must Be Destroyed (1969),Drama|Horror|Sci-Fi,1969,True,Frankenstein Must Be Destroyed
7916,Gidget (1959),Comedy,1959,True,Gidget
7920,Desperate Living (1977),Comedy|Crime,1977,True,Desperate Living
7924,Stray Dog (Nora inu) (1949),Drama|Film-Noir|Thriller,1949,True,Stray Dog (Nora inu)
7925,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",Action|Adventure,1958,True,"Hidden Fortress, The (Kakushi-toride no san-akunin)"
7926,High and Low (Tengoku to jigoku) (1963),Crime|Drama|Film-Noir|Thriller,1963,True,High and Low (Tengoku to jigoku)
7930,"People Under the Stairs, The (1991)",Horror|Mystery|Thriller,1991,True,"People Under the Stairs, The"
7932,Dark Days (2000),Documentary,2000,True,Dark Days
7934,Zelig (1983),Comedy,1983,True,Zelig
7936,Shame (Skammen) (1968),Drama|War,1968,True,Shame (Skammen)
7937,"Silence, The (Tystnaden) (1963)",Drama,1963,True,"Silence, The (Tystnaden)"
7938,Winter Light (Nattvardsgästerna) (1963),Drama,1963,True,Winter Light (Nattvardsgästerna)
7939,Through a Glass Darkly (Såsom i en spegel) (1961),Drama,1961,True,Through a Glass Darkly (Såsom i en spegel)
7940,The Magician (1958),Drama,1958,True,The Magician
7943,"Killers, The (1946)",Crime|Film-Noir,1946,True,"Killers, The"
7944,"Night of the Iguana, The (1964)",Drama|Thriller,1964,True,"Night of the Iguana, The"
7951,Nightbreed (1990),Fantasy|Horror,1990,True,Nightbreed
7976,Ken Park (2002),Drama,2002,True,Ken Park
7979,Monterey Pop (1968),Documentary|Musical,1968,True,Monterey Pop
7980,"Bridge Too Far, A (1977)",Action|Drama|War,1977,True,"Bridge Too Far, A"
7981,Infernal Affairs (Mou gaan dou) (2002),Crime|Drama|Thriller,2002,True,Infernal Affairs (Mou gaan dou)
7982,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)",Drama|Horror|Mystery|Thriller,2003,True,"Tale of Two Sisters, A (Janghwa, Hongryeon)"
7983,Broadway Danny Rose (1984),Comedy,1984,True,Broadway Danny Rose
7984,From Beyond (1986),Horror|Sci-Fi,1986,True,From Beyond
7986,Robot Jox (1990),Sci-Fi,1990,True,Robot Jox
7987,Dolls (1987),Horror,1987,True,Dolls
7988,Space Truckers (1996),Comedy|Sci-Fi,1996,True,Space Truckers
7991,Death Race 2000 (1975),Action|Sci-Fi,1975,True,Death Race 2000
7993,"Bucket Of Blood, A (1959)",Comedy|Horror,1959,True,"Bucket Of Blood, A"
8008,Brigadoon (1954),Fantasy|Musical|Romance,1954,True,Brigadoon
8010,"Power of One, The (1992)",Drama,1992,True,"Power of One, The"
8011,"Weather Underground, The (2002)",Documentary,2002,True,"Weather Underground, The"
8012,Kikujiro (Kikujirô no natsu) (1999),Comedy|Drama,1999,True,Kikujiro (Kikujirô no natsu)
8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)",Drama,2003,True,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom)"
8015,"Phantom Tollbooth, The (1970)",Adventure|Animation|Children|Fantasy,1970,True,"Phantom Tollbooth, The"
8016,"Getaway, The (1972)",Action|Crime|Drama|Thriller,1972,True,"Getaway, The"
8019,Dark Water (Honogurai mizu no soko kara) (2002),Drama|Horror|Mystery|Thriller,2002,True,Dark Water (Honogurai mizu no soko kara)
8024,"Thing Called Love, The (1993)",Comedy|Drama|Romance,1993,True,"Thing Called Love, The"
8025,The Thief (1997),Drama,1997,True,The Thief
8033,How to Steal a Million (1966),Comedy|Crime|Romance,1966,True,How to Steal a Million
8035,"Stendhal Syndrome, The (Sindrome di Stendhal, La) (1996)",Crime|Horror|Thriller,1996,True,"Stendhal Syndrome, The (Sindrome di Stendhal, La)"
8042,Mean Streets (1973),Crime|Drama,1973,True,Mean Streets
8043,Jack the Bear (1993),Comedy|Drama,1993,True,Jack the Bear
8044,I Am a Fugitive from a Chain Gang (1932),Crime|Drama|Film-Noir,1932,True,I Am a Fugitive from a Chain Gang
8045,Hamburger Hill (1987),Action|Drama|War,1987,True,Hamburger Hill
8057,Sweet Bird of Youth (1962),Drama,1962,True,Sweet Bird of Youth
8092,Frankenstein Unbound (1990),Drama|Horror|Sci-Fi,1990,True,Frankenstein Unbound
8093,Shiri (Swiri) (1999),Action|Drama|Romance|Thriller,1999,True,Shiri (Swiri)
8094,Bad Day at Black Rock (1955),Drama|Thriller|Western,1955,True,Bad Day at Black Rock
8117,In China They Eat Dogs (I Kina spiser de hunde) (1999),Action|Comedy,1999,True,In China They Eat Dogs (I Kina spiser de hunde)
8118,Delta Force 2 (Delta Force 2: The Colombian Connection) (1990),Action|Adventure|Thriller|War,1990,True,Delta Force 2 (Delta Force 2: The Colombian Connection)
8119,Crossroads (1986),Drama,1986,True,Crossroads
8121,"Seducing Doctor Lewis (Grande séduction, La) (2003)",Comedy,2003,True,"Seducing Doctor Lewis (Grande séduction, La)"
8125,Sunrise: A Song of Two Humans (1927),Drama|Romance,1927,True,Sunrise: A Song of Two Humans
8126,Shock Corridor (1963),Drama,1963,True,Shock Corridor
8128,Au revoir les enfants (1987),Drama,1987,True,Au revoir les enfants
8131,Pursuit of Happiness (2001),Comedy|Romance,2001,True,Pursuit of Happiness
8132,Gladiator (1992),Action|Drama,1992,True,Gladiator
8136,Indestructible Man (1956),Crime|Horror|Sci-Fi,1956,True,Indestructible Man
8137,"Wasp Woman, The (1959)",Horror|Sci-Fi,1959,True,"Wasp Woman, The"
8138,Attack of the Giant Leeches (1959),Horror|Sci-Fi,1959,True,Attack of the Giant Leeches
8142,Dead or Alive: Hanzaisha (1999),Action|Crime,1999,True,Dead or Alive: Hanzaisha
8143,Lola Montès (1955),Drama,1955,True,Lola Montès
8147,Charly (1968),Drama|Sci-Fi,1968,True,Charly
8153,Lust for Life (1956),Drama,1956,True,Lust for Life
8154,"Dolce Vita, La (1960)",Drama,1960,True,"Dolce Vita, La"
8157,Jin Roh: The Wolf Brigade (Jin-Rô) (1998),Animation|Fantasy|Thriller,1998,True,Jin Roh: The Wolf Brigade (Jin-Rô)
8158,Rush (1991),Crime|Drama,1991,True,Rush
8167,Captain Blood (1935),Action|Adventure|Romance,1935,True,Captain Blood
8169,*batteries not included (1987),Children|Comedy|Fantasy|Sci-Fi,1987,True,*batteries not included
8183,Educating Rita (1983),Comedy|Drama,1983,True,Educating Rita
8188,Sansho the Bailiff (Sanshô dayû) (1954),Drama,1954,True,Sansho the Bailiff (Sanshô dayû)
8189,Zazie dans le métro (1960),Comedy,1960,True,Zazie dans le métro
8190,"Americanization of Emily, The (1964)",Comedy|Drama|War,1964,True,"Americanization of Emily, The"
8191,Anne of the Thousand Days (1969),Drama,1969,True,Anne of the Thousand Days
8195,"Avventura, L' (Adventure, The) (1960)",Drama|Mystery|Romance,1960,True,"Avventura, L' (Adventure, The)"
8196,Beyond the Valley of the Dolls (1970),Comedy|Horror,1970,True,Beyond the Valley of the Dolls
8197,Hiroshima Mon Amour (1959),Drama|Romance|War,1959,True,Hiroshima Mon Amour
8199,Ugetsu (Ugetsu monogatari) (1953),Drama|Thriller,1953,True,Ugetsu (Ugetsu monogatari)
8207,"Day of the Jackal, The (1973)",Crime|Thriller,1973,True,"Day of the Jackal, The"
8225,Night of the Living Dead (1990),Horror,1990,True,Night of the Living Dead
8228,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",Mystery,1931,True,"Maltese Falcon, The (a.k.a. Dangerous Female)"
8232,I Love You Again (1940),Comedy|Drama,1940,True,I Love You Again
8235,Safety Last! (1923),Action|Comedy|Romance,1923,True,Safety Last!
8236,While the City Sleeps (1956),Drama|Film-Noir,1956,True,While the City Sleeps
8238,Little Murders (1971),Comedy|Crime,1971,True,Little Murders
8239,Viridiana (1961),Comedy|Drama,1961,True,Viridiana
8241,Masterminds (1997),Action|Comedy|Thriller,1997,True,Masterminds
8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),Action|Adventure|Animation|Comedy|Crime|Mystery,1979,True,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro)
8254,Arizona Dream (1993),Comedy|Drama|Fantasy|Romance,1993,True,Arizona Dream
8261,3 Women (Three Women) (1977),Drama,1977,True,3 Women (Three Women)
8264,Grey Gardens (1975),Documentary,1975,True,Grey Gardens
8266,Purple Rain (1984),Drama|Musical,1984,True,Purple Rain
8268,Point of No Return (1993),Action|Thriller,1993,True,Point of No Return
8270,"Hairdresser's Husband, The (Le mari de la coiffeuse) (1990)",Comedy|Drama|Romance,1990,True,"Hairdresser's Husband, The (Le mari de la coiffeuse)"
8275,College (1927),Comedy,1927,True,College
8290,Mitchell (1975),Action|Crime,1975,True,Mitchell
8293,Used People (1992),Comedy|Drama,1992,True,Used People
8302,"Front Page, The (1931)",Comedy|Drama|Romance,1931,True,"Front Page, The"
8327,Dolls (2002),Drama|Romance,2002,True,Dolls
8331,"Man Who Came to Dinner, The (1942)",Comedy,1942,True,"Man Who Came to Dinner, The"
8335,Make Way for Tomorrow (1937),Drama,1937,True,Make Way for Tomorrow
8336,"Major and the Minor, The (1942)",Comedy|Romance,1942,True,"Major and the Minor, The"
8337,"Caine Mutiny, The (1954)",Drama|War,1954,True,"Caine Mutiny, The"
8338,Black Narcissus (1947),Drama,1947,True,Black Narcissus
8340,Escape from Alcatraz (1979),Drama|Thriller,1979,True,Escape from Alcatraz
8341,Oliver Twist (1948),Adventure|Crime|Drama,1948,True,Oliver Twist
8360,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance,2004,True,Shrek 2
8361,"Day After Tomorrow, The (2004)",Action|Adventure|Drama|Sci-Fi|Thriller,2004,True,"Day After Tomorrow, The"
8362,Raising Helen (2004),Comedy|Drama|Romance,2004,True,Raising Helen
8363,Soul Plane (2004),Comedy,2004,True,Soul Plane
8364,Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003),Drama,2003,True,Baadasssss! (How to Get the Man's Foot Outta Your Ass)
8366,Saved! (2004),Comedy|Drama,2004,True,Saved!
8368,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX,2004,True,Harry Potter and the Prisoner of Azkaban
8369,Mindhunters (2004),Action|Crime|Horror|Mystery|Thriller,2004,True,Mindhunters
8370,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)",Action|Comedy|Crime|Drama,2003,True,"Blind Swordsman: Zatoichi, The (Zatôichi)"
8371,"Chronicles of Riddick, The (2004)",Action|Sci-Fi|Thriller,2004,True,"Chronicles of Riddick, The"
8372,Garfield: The Movie (2004),Animation|Children|Comedy,2004,True,Garfield: The Movie
8373,"Stepford Wives, The (2004)",Comedy|Fantasy|Thriller,2004,True,"Stepford Wives, The"
8375,"Hunting of the President, The (2004)",Documentary,2004,True,"Hunting of the President, The"
8376,Napoleon Dynamite (2004),Comedy,2004,True,Napoleon Dynamite
8378,"Doctor, The (1991)",Drama,1991,True,"Doctor, The"
8379,"Dresser, The (1983)",Drama,1983,True,"Dresser, The"
8380,Father Hood (1993),Comedy,1993,True,Father Hood
8382,Hello Again (1987),Comedy,1987,True,Hello Again
8383,Hope Springs (2003),Comedy|Romance,2003,True,Hope Springs
8385,Lover Come Back (1961),Comedy|Romance,1961,True,Lover Come Back
8387,Police Academy: Mission to Moscow (1994),Comedy|Crime,1994,True,Police Academy: Mission to Moscow
8391,Big Wednesday (1978),Comedy|Drama,1978,True,Big Wednesday
8402,Book of Love (1990),Comedy|Romance,1990,True,Book of Love
8405,Hour of the Wolf (Vargtimmen) (1968),Drama|Horror,1968,True,Hour of the Wolf (Vargtimmen)
8410,Suddenly (1954),Crime|Drama|Film-Noir,1954,True,Suddenly
8424,"Divorcee, The (1930)",Drama|Romance,1930,True,"Divorcee, The"
8425,Meet the Applegates (1991),Comedy,1991,True,Meet the Applegates
8426,Robot Carnival (Roboto kânibauru) (1987),Animation|Comedy|Drama|Fantasy|Sci-Fi,1987,True,Robot Carnival (Roboto kânibauru)
8427,Americathon (1979),Comedy|Sci-Fi,1979,True,Americathon
8446,Sands of Iwo Jima (1949),Action|Drama|Romance|War,1949,True,Sands of Iwo Jima
8447,This Island Earth (1955),Sci-Fi,1955,True,This Island Earth
8450,Anthony Adverse (1936),Adventure|Romance,1936,True,Anthony Adverse
8451,Blackboard Jungle (1955),Drama,1955,True,Blackboard Jungle
8454,Luna Papa (1999),Comedy|Drama|Fantasy,1999,True,Luna Papa
8456,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto) (1970),Crime|Drama|Thriller,1970,True,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto)
8458,To Each His Own (1946),Drama,1946,True,To Each His Own
8459,"Heiress, The (1949)",Drama|Romance,1949,True,"Heiress, The"
8461,Dragon Seed (1944),Drama|War,1944,True,Dragon Seed
8462,Executive Suite (1954),Drama,1954,True,Executive Suite
8463,Johnny Belinda (1948),Drama,1948,True,Johnny Belinda
8464,Super Size Me (2004),Comedy|Documentary|Drama,2004,True,Super Size Me
8465,Johnny Eager (1942),Crime|Drama|Film-Noir|Romance,1942,True,Johnny Eager
8477,"Jetée, La (1962)",Romance|Sci-Fi,1962,True,"Jetée, La"
8481,Northwest Passage (1940),Action|Adventure|Drama|Romance|Thriller|Western,1940,True,Northwest Passage
8482,"Picture of Dorian Gray, The (1945)",Drama|Fantasy|Horror,1945,True,"Picture of Dorian Gray, The"
8484,"Human Condition I, The (Ningen no joken I) (1959)",Drama|War,1959,True,"Human Condition I, The (Ningen no joken I)"
8487,Please Don't Eat the Daisies (1960),Children|Comedy|Musical,1960,True,Please Don't Eat the Daisies
8491,White Heat (1949),Crime|Drama|Film-Noir,1949,True,White Heat
8492,"Christmas Carol, A (Scrooge) (1951)",Drama|Fantasy,1951,True,"Christmas Carol, A (Scrooge)"
8493,Memphis Belle (1990),Action|Drama|War,1990,True,Memphis Belle
8494,"Cincinnati Kid, The (1965)",Drama,1965,True,"Cincinnati Kid, The"
8495,Animal Factory (2000),Crime|Drama,2000,True,Animal Factory
8500,Godzilla vs. Mechagodzilla (Gojira tai Mekagojira) (1974),Action|Horror|Sci-Fi,1974,True,Godzilla vs. Mechagodzilla (Gojira tai Mekagojira)
8501,"Hitcher, The (1986)",Action|Thriller,1986,True,"Hitcher, The"
8502,Show Boat (1951),Drama|Musical|Romance,1951,True,Show Boat
8506,Fear X (2003),Mystery|Thriller,2003,True,Fear X
8507,Freaks (1932),Crime|Drama|Horror,1932,True,Freaks
8511,"Immigrant, The (1917)",Comedy,1917,True,"Immigrant, The"
8512,Silent Movie (1976),Comedy,1976,True,Silent Movie
8518,Anna Christie (1930),Drama,1930,True,Anna Christie
8521,Dr. Jekyll and Mr. Hyde (1931),Drama|Horror,1931,True,Dr. Jekyll and Mr. Hyde
8526,Around the World in 80 Days (2004),Adventure|Children|Comedy,2004,True,Around the World in 80 Days
8528,Dodgeball: A True Underdog Story (2004),Comedy,2004,True,Dodgeball: A True Underdog Story
8529,"Terminal, The (2004)",Comedy|Drama|Romance,2004,True,"Terminal, The"
8530,Dear Frankie (2004),Drama|Romance,2004,True,Dear Frankie
8531,White Chicks (2004),Action|Comedy|Crime,2004,True,White Chicks
8532,"Door in the Floor, The (2004)",Drama,2004,True,"Door in the Floor, The"
8533,"Notebook, The (2004)",Drama|Romance,2004,True,"Notebook, The"
8534,Two Brothers (Deux frères) (2004),Adventure|Children|Drama,2004,True,Two Brothers (Deux frères)
8535,De-Lovely (2004),Drama|Musical,2004,True,De-Lovely
8542,"Day at the Races, A (1937)",Comedy|Musical,1937,True,"Day at the Races, A"
8571,Bob & Carol & Ted & Alice (1969),Comedy|Drama,1969,True,Bob & Carol & Ted & Alice
8574,"Claymation Christmas Celebration, A (1987)",Animation|Children|Comedy|Musical,1987,True,"Claymation Christmas Celebration, A"
8575,"Happenstance (Battement d'ailes du papillon, Le) (2001)",Comedy|Drama,2001,True,"Happenstance (Battement d'ailes du papillon, Le)"
8577,Comandante (2003),Documentary,2003,True,Comandante
8578,Undead (2003),Action|Comedy|Horror|Sci-Fi,2003,True,Undead
